DT,CUST_ID,PROD_ID,PROD_AGE,PROD_TYPE,PRICE,QUANTITY,REVENUE
17-05-2007,W003IT,YUEL002,0,Seeds,0.25,370,91.10
18-05-2007,R002UK,SERE013,11-20,Plants,269.83,1,269.83
19-05-2007,R003SE,MUBA009,6-10,Plants,98.98,1,98.98
21-05-2007,W011NL,WAFI003,6-10,Plants,71.19,68,4840.78
21-05-2007,W015GR,YUEL002,3-5,Plants,19.94,80,1595.56
22-05-2007,R005IE,SERE013,0,Seeds,0.43,20,8.63
22-05-2007,R002UK,CHEL014,0,Seeds,0.44,10,4.41
23-05-2007,R001UK,MUAC021,0,Seeds,0.50,20,9.97
23-05-2007,R005IE,SAMI008,0,Seeds,0.37,10,3.73
24-05-2007,W010AU,NARI005,0,Seeds,0.32,570,184.75
24-05-2007,R001UK,RHHY001,3-5,Plants,16.20,1,16.20
28-05-2007,W006PL,TRTA018,11-20,Plants,297.50,5,1487.52
28-05-2007,W013NO,CHEL014,3-5,Plants,35.76,10,357.56
29-05-2007,W011NL,CONU019,6-10,Plants,123.85,20,2477.00
29-05-2007,W006PL,TRFO004,0,Seeds,0.30,70,21.22
29-05-2007,R005IE,TRTA018,1-2,Plants,7.62,2,15.23
29-05-2007,W009PL,CHEL014,0,Seeds,0.44,220,97.12
29-05-2007,W012UK,PHRO012,0,Seeds,0.42,140,59.01
30-05-2007,W006PL,YUEL002,0,Seeds,0.25,140,34.47
30-05-2007,W006PL,CONU019,0,Seeds,0.48,60,29.03
30-05-2007,W005ES,TRTA018,11-20,Plants,297.50,12,3570.04
30-05-2007,R001UK,CHHU007,21-100,Plants,464.69,1,464.69
30-05-2007,W002UK,CHHU007,0,Seeds,0.36,40,14.34
31-05-2007,R004UK,PHRO012,3-5,Plants,34.14,3,102.42
02-06-2007,W002UK,WAFI003,0,Seeds,0.28,20,5.56
04-06-2007,W016PT,YUEL002,0,Seeds,0.25,1870,460.45
05-06-2007,W003IT,MUBA009,3-5,Plants,31.32,35,1096.11
06-06-2007,R002UK,HOBE016,0,Seeds,0.46,30,13.78
07-06-2007,R002UK,HOBE016,0,Seeds,0.46,10,4.59
07-06-2007,R001UK,RHHY001,0,Seeds,0.20,10,2.00
07-06-2007,W003IT,LIAU017,11-20,Plants,292.45,12,3509.34
07-06-2007,R002UK,CHEL014,3-5,Plants,35.76,2,71.51
08-06-2007,W005ES,ARCA006,1-2,Plants,5.48,19,104.08
08-06-2007,R001UK,LIAU017,6-10,Plants,119.79,1,119.79
11-06-2007,W013NO,NARI005,1-2,Plants,5.19,20,103.72
11-06-2007,W004NL,CONU019,11-20,Plants,302.37,2,604.74
11-06-2007,W001UK,SERE013,0,Seeds,0.43,130,56.12
11-06-2007,W003IT,WAFI003,0,Seeds,0.28,380,105.67
11-06-2007,W002UK,ARCA006,0,Seeds,0.34,300,102.71
12-06-2007,W012UK,CONU019,21-100,Plants,626.99,1,626.99
12-06-2007,R001UK,SAMI008,0,Seeds,0.37,40,14.93
12-06-2007,W012UK,CHMI015,1-2,Plants,7.21,23,165.85
13-06-2007,R004UK,ARCA006,3-5,Plants,27.73,2,55.46
14-06-2007,W002UK,YUEL002,0,Seeds,0.25,190,46.78
19-06-2007,R002UK,CHHU007,6-10,Plants,91.79,1,91.79
19-06-2007,R005IE,PHRO012,0,Seeds,0.42,20,8.43
19-06-2007,R002UK,PHRO012,6-10,Plants,107.90,1,107.90
19-06-2007,R003SE,PHRO012,6-10,Plants,107.90,2,215.80
19-06-2007,W009PL,SERE013,21-100,Plants,559.52,2,1119.05
20-06-2007,R001UK,WAFI003,0,Seeds,0.28,20,5.56
20-06-2007,R003SE,HOBE016,3-5,Plants,37.22,1,37.22
21-06-2007,W005ES,YUEL002,0,Seeds,0.25,670,164.97
22-06-2007,R003SE,CHEL014,1-2,Plants,7.06,2,14.13
22-06-2007,R001UK,RHHY001,0,Seeds,0.20,20,4.00
25-06-2007,W016PT,HOBE016,0,Seeds,0.46,810,372.18
25-06-2007,W009PL,CHMI015,11-20,Plants,281.67,51,14365.06
25-06-2007,W007GE,TRTA018,0,Seeds,0.48,110,52.36
25-06-2007,R004UK,LIAU017,0,Seeds,0.47,10,4.68
26-06-2007,W006PL,TRTA018,0,Seeds,0.48,100,47.60
27-06-2007,W001UK,HOBE016,6-10,Plants,117.63,12,1411.52
28-06-2007,R001UK,MUBA009,3-5,Plants,31.32,2,62.64
28-06-2007,R005IE,RORE020,21-100,Plants,636.71,1,636.71
28-06-2007,R005IE,CHMI015,11-20,Plants,281.67,1,281.67
29-06-2007,W002UK,SERE013,0,Seeds,0.43,210,90.66
29-06-2007,W007GE,MUAC021,0,Seeds,0.50,30,14.96
02-07-2007,W009PL,SYRO011,0,Seeds,0.41,1000,410.63
02-07-2007,R001UK,TRTA018,0,Seeds,0.48,20,9.52
02-07-2007,R003SE,MUBA009,3-5,Plants,31.32,1,31.32
04-07-2007,R003SE,SERE013,0,Seeds,0.43,10,4.32
04-07-2007,W011NL,CONU019,3-5,Plants,39.19,57,2233.65
04-07-2007,R002UK,HOBE016,21-100,Plants,595.49,1,595.49
04-07-2007,R003SE,CHMI015,21-100,Plants,584.07,1,584.07
05-07-2007,R003SE,SYRO011,6-10,Plants,105.12,1,105.12
06-07-2007,W009PL,RORE020,0,Seeds,0.49,1640,805.72
06-07-2007,R001UK,LIAU017,6-10,Plants,119.79,1,119.79
07-07-2007,W012UK,CHMI015,21-100,Plants,584.07,1,584.07
09-07-2007,R005IE,HOBE016,21-100,Plants,595.49,1,595.49
09-07-2007,R002UK,TRFO004,0,Seeds,0.30,10,3.03
09-07-2007,R003SE,WAFI003,0,Seeds,0.28,50,13.90
09-07-2007,W008US,TRFO004,11-20,Plants,189.46,7,1326.25
10-07-2007,W004NL,ARCA006,0,Seeds,0.34,180,61.62
10-07-2007,W012UK,SERE013,21-100,Plants,559.52,3,1678.57
10-07-2007,W007GE,CHHU007,6-10,Plants,91.79,13,1193.28
10-07-2007,R003SE,RORE020,0,Seeds,0.49,10,4.91
10-07-2007,W006PL,TRTA018,0,Seeds,0.48,160,76.16
11-07-2007,W006PL,SYRO011,0,Seeds,0.41,40,16.43
11-07-2007,W002UK,LIAU017,0,Seeds,0.47,30,14.04
12-07-2007,W004NL,LIAU017,21-100,Plants,606.41,2,1212.83
12-07-2007,W015GR,SAMI008,0,Seeds,0.37,670,250.05
13-07-2007,R003SE,CHEL014,0,Seeds,0.44,10,4.41
13-07-2007,W003IT,CONU019,0,Seeds,0.48,720,348.33
13-07-2007,R003SE,SERE013,6-10,Plants,110.52,1,110.52
16-07-2007,R004UK,SERE013,11-20,Plants,269.83,1,269.83
16-07-2007,W005ES,HOBE016,3-5,Plants,37.22,51,1898.11
16-07-2007,W005ES,RORE020,6-10,Plants,125.77,16,2012.33
17-07-2007,R003SE,NARI005,3-5,Plants,26.25,1,26.25
18-07-2007,R003SE,CHEL014,6-10,Plants,113.01,1,113.01
18-07-2007,R004UK,CHMI015,11-20,Plants,281.67,1,281.67
19-07-2007,R001UK,MUAC021,21-100,Plants,646.10,1,646.10
19-07-2007,R001UK,SYRO011,11-20,Plants,256.64,1,256.64
19-07-2007,R003SE,CHEL014,6-10,Plants,113.01,1,113.01
19-07-2007,R003SE,ARCA006,0,Seeds,0.34,30,10.27
19-07-2007,W009PL,CHMI015,6-10,Plants,115.37,2,230.74
20-07-2007,W004NL,CHMI015,3-5,Plants,36.50,8,292.03
20-07-2007,W015GR,CHEL014,0,Seeds,0.44,370,163.33
20-07-2007,R005IE,CHEL014,0,Seeds,0.44,30,13.24
20-07-2007,R004UK,MUAC021,3-5,Plants,40.38,2,80.76
20-07-2007,W015GR,ARCA006,0,Seeds,0.34,610,208.84
21-07-2007,R001UK,HOBE016,1-2,Plants,7.35,1,7.35
21-07-2007,W002UK,YUEL002,3-5,Plants,19.94,1,19.94
23-07-2007,R003SE,CYRE010,0,Seeds,0.40,10,3.99
23-07-2007,W014FI,SAMI008,1-2,Plants,5.97,10,59.71
23-07-2007,W006PL,LOMA022,21-100,Plants,655.18,1,655.18
23-07-2007,W001UK,CYRE010,21-100,Plants,517.17,1,517.17
23-07-2007,W008US,CYRE010,11-20,Plants,249.41,1,249.41
24-07-2007,R003SE,YUEL002,1-2,Plants,3.94,4,15.76
24-07-2007,R004UK,HOBE016,0,Seeds,0.46,10,4.59
24-07-2007,W003IT,TRTA018,0,Seeds,0.48,1950,928.21
26-07-2007,R004UK,WAFI003,6-10,Plants,71.19,1,71.19
26-07-2007,W002UK,ARCA006,6-10,Plants,87.64,3,262.93
27-07-2007,R005IE,MUBA009,0,Seeds,0.39,40,15.47
27-07-2007,W004NL,TRFO004,0,Seeds,0.30,130,39.41
27-07-2007,W009PL,CHEL014,1-2,Plants,7.06,326,2302.53
27-07-2007,W002UK,PHRO012,21-100,Plants,546.25,4,2184.99
27-07-2007,W002UK,CONU019,0,Seeds,0.48,200,96.76
28-07-2007,W004NL,MUAC021,0,Seeds,0.50,290,144.58
30-07-2007,R005IE,MUAC021,1-2,Plants,7.98,5,39.88
30-07-2007,W001UK,HOBE016,21-100,Plants,595.49,5,2977.43
30-07-2007,W003IT,SYRO011,11-20,Plants,256.64,22,5646.13
30-07-2007,W007GE,SYRO011,0,Seeds,0.41,50,20.53
31-07-2007,R005IE,NARI005,0,Seeds,0.32,10,3.24
31-07-2007,R004UK,ARCA006,0,Seeds,0.34,20,6.85
31-07-2007,R002UK,SERE013,6-10,Plants,110.52,1,110.52
31-07-2007,W002UK,CHMI015,0,Seeds,0.45,240,108.16
01-08-2007,W012UK,WAFI003,1-2,Plants,4.45,4,17.80
01-08-2007,R004UK,HOBE016,0,Seeds,0.46,10,4.59
02-08-2007,R003SE,CHEL014,1-2,Plants,7.06,2,14.13
02-08-2007,W003IT,CHMI015,6-10,Plants,115.37,31,3576.51
02-08-2007,W009PL,MUBA009,0,Seeds,0.39,760,293.84
03-08-2007,R003SE,ARCA006,11-20,Plants,213.97,1,213.97
03-08-2007,W005ES,CHMI015,0,Seeds,0.45,60,27.04
03-08-2007,W013NO,RHHY001,0,Seeds,0.20,130,26.00
04-08-2007,W003IT,HOBE016,11-20,Plants,287.17,21,6030.67
04-08-2007,W002UK,CONU019,3-5,Plants,39.19,5,195.93
07-08-2007,W012UK,SYRO011,0,Seeds,0.41,110,45.17
07-08-2007,R001UK,MUAC021,0,Seeds,0.50,20,9.97
08-08-2007,R005IE,CYRE010,1-2,Plants,6.38,3,19.15
08-08-2007,W008US,SAMI008,0,Seeds,0.37,130,48.52
08-08-2007,R005IE,CHEL014,0,Seeds,0.44,30,13.24
09-08-2007,R005IE,MUBA009,3-5,Plants,31.32,1,31.32
10-08-2007,W008US,LIAU017,0,Seeds,0.47,2360,1104.27
10-08-2007,W011NL,CONU019,3-5,Plants,39.19,43,1685.04
13-08-2007,W002UK,CHMI015,0,Seeds,0.45,60,27.04
13-08-2007,W001UK,RHHY001,11-20,Plants,125.00,1,125.00
13-08-2007,W005ES,NARI005,0,Seeds,0.32,920,298.20
13-08-2007,R002UK,ARCA006,0,Seeds,0.34,10,3.42
14-08-2007,W003IT,CYRE010,6-10,Plants,102.16,12,1225.89
15-08-2007,W002UK,WAFI003,3-5,Plants,22.52,5,112.62
15-08-2007,R005IE,MUAC021,3-5,Plants,40.38,2,80.76
16-08-2007,W002UK,SYRO011,11-20,Plants,256.64,4,1026.57
16-08-2007,R005IE,TRTA018,0,Seeds,0.48,30,14.28
16-08-2007,R003SE,NARI005,0,Seeds,0.32,20,6.48
17-08-2007,W005ES,RORE020,3-5,Plants,39.79,48,1910.14
18-08-2007,R001UK,TRTA018,6-10,Plants,121.86,1,121.86
20-08-2007,W009PL,HOBE016,1-2,Plants,7.35,89,654.30
21-08-2007,W005ES,SAMI008,0,Seeds,0.37,1980,738.96
21-08-2007,R004UK,MUBA009,1-2,Plants,6.19,6,37.12
22-08-2007,W003IT,RHHY001,6-10,Plants,51.20,19,972.80
22-08-2007,W001UK,YUEL002,0,Seeds,0.25,20,4.92
22-08-2007,R001UK,HOBE016,0,Seeds,0.46,10,4.59
23-08-2007,W006PL,CYRE010,6-10,Plants,102.16,1,102.16
23-08-2007,R001UK,SAMI008,0,Seeds,0.37,10,3.73
24-08-2007,R004UK,SYRO011,0,Seeds,0.41,30,12.32
24-08-2007,W009PL,PHRO012,11-20,Plants,263.43,34,8956.60
24-08-2007,R004UK,SERE013,0,Seeds,0.43,10,4.32
25-08-2007,W015GR,SERE013,0,Seeds,0.43,670,289.26
27-08-2007,R001UK,CHHU007,1-2,Plants,5.74,3,17.21
27-08-2007,W007GE,TRFO004,0,Seeds,0.30,90,27.28
28-08-2007,W001UK,MUBA009,0,Seeds,0.39,400,154.65
31-08-2007,R001UK,SERE013,0,Seeds,0.43,20,8.63
31-08-2007,R005IE,MUBA009,3-5,Plants,31.32,1,31.32
31-08-2007,W003IT,ARCA006,21-100,Plants,443.69,32,14198.10
03-09-2007,W006PL,SERE013,0,Seeds,0.43,180,77.71
03-09-2007,W004NL,RORE020,21-100,Plants,636.71,2,1273.43
03-09-2007,R003SE,PHRO012,0,Seeds,0.42,20,8.43
03-09-2007,R005IE,SYRO011,0,Seeds,0.41,40,16.43
04-09-2007,W010AU,LIAU017,21-100,Plants,606.41,15,9096.22
04-09-2007,W007GE,CYRE010,0,Seeds,0.40,240,95.77
04-09-2007,R005IE,RHHY001,21-100,Plants,259.20,1,259.20
05-09-2007,W002UK,RORE020,3-5,Plants,39.79,8,318.36
06-09-2007,W014FI,HOBE016,0,Seeds,0.46,10,4.59
06-09-2007,R001UK,LIAU017,11-20,Plants,292.45,1,292.45
06-09-2007,W008US,MUAC021,0,Seeds,0.50,1390,692.96
07-09-2007,W004NL,SERE013,0,Seeds,0.43,40,17.27
07-09-2007,W011NL,MUBA009,0,Seeds,0.39,320,123.72
07-09-2007,R004UK,LIAU017,0,Seeds,0.47,20,9.36
07-09-2007,W012UK,TRTA018,0,Seeds,0.48,20,9.52
08-09-2007,R002UK,YUEL002,1-2,Plants,3.94,7,27.58
08-09-2007,R003SE,SERE013,21-100,Plants,559.52,1,559.52
10-09-2007,W011NL,YUEL002,0,Seeds,0.25,320,78.79
10-09-2007,R005IE,RHHY001,0,Seeds,0.20,20,4.00
11-09-2007,W004NL,SERE013,0,Seeds,0.43,210,90.66
12-09-2007,R001UK,SERE013,0,Seeds,0.43,10,4.32
12-09-2007,R003SE,CHEL014,3-5,Plants,35.76,1,35.76
12-09-2007,W002UK,CHEL014,6-10,Plants,113.01,4,452.03
13-09-2007,R001UK,LOMA022,1-2,Plants,8.09,1,8.09
14-09-2007,R002UK,CYRE010,6-10,Plants,102.16,1,102.16
15-09-2007,W009PL,SERE013,3-5,Plants,34.97,6,209.82
17-09-2007,W013NO,YUEL002,0,Seeds,0.25,390,96.03
17-09-2007,R002UK,ARCA006,3-5,Plants,27.73,2,55.46
17-09-2007,W001UK,SAMI008,0,Seeds,0.37,30,11.20
17-09-2007,W008US,CHEL014,0,Seeds,0.44,600,264.86
18-09-2007,R002UK,CHMI015,0,Seeds,0.45,10,4.51
18-09-2007,W006PL,SERE013,6-10,Plants,110.52,3,331.57
19-09-2007,R002UK,LIAU017,6-10,Plants,119.79,1,119.79
19-09-2007,R005IE,CONU019,1-2,Plants,7.74,1,7.74
19-09-2007,R002UK,LOMA022,3-5,Plants,40.95,2,81.90
19-09-2007,W001UK,LOMA022,0,Seeds,0.51,170,85.94
20-09-2007,W007GE,LIAU017,0,Seeds,0.47,80,37.43
20-09-2007,R002UK,YUEL002,6-10,Plants,63.03,1,63.03
20-09-2007,W001UK,SERE013,21-100,Plants,559.52,4,2238.09
21-09-2007,W007GE,HOBE016,0,Seeds,0.46,140,64.33
24-09-2007,R004UK,SAMI008,11-20,Plants,233.26,1,233.26
24-09-2007,R004UK,LOMA022,1-2,Plants,8.09,5,40.44
25-09-2007,R005IE,CONU019,3-5,Plants,39.19,1,39.19
25-09-2007,W004NL,SAMI008,3-5,Plants,30.23,2,60.46
25-09-2007,W015GR,MUAC021,3-5,Plants,40.38,17,686.48
25-09-2007,R002UK,HOBE016,21-100,Plants,595.49,1,595.49
25-09-2007,W005ES,NARI005,0,Seeds,0.32,440,142.62
25-09-2007,W008US,CHEL014,1-2,Plants,7.06,38,268.39
26-09-2007,W003IT,TRTA018,0,Seeds,0.48,970,461.73
26-09-2007,R001UK,CONU019,1-2,Plants,7.74,4,30.96
26-09-2007,R004UK,RHHY001,6-10,Plants,51.20,2,102.40
26-09-2007,R003SE,PHRO012,11-20,Plants,263.43,2,526.86
27-09-2007,R004UK,NARI005,6-10,Plants,82.98,1,82.98
27-09-2007,R001UK,HOBE016,0,Seeds,0.46,30,13.78
27-09-2007,R004UK,TRTA018,6-10,Plants,121.86,1,121.86
27-09-2007,W011NL,CONU019,0,Seeds,0.48,1120,541.84
28-09-2007,R001UK,MUAC021,11-20,Plants,311.58,1,311.58
01-10-2007,R005IE,RORE020,3-5,Plants,39.79,1,39.79
01-10-2007,R001UK,CHMI015,0,Seeds,0.45,30,13.52
01-10-2007,R002UK,CHMI015,11-20,Plants,281.67,1,281.67
02-10-2007,W008US,WAFI003,1-2,Plants,4.45,244,1085.62
02-10-2007,R001UK,CHEL014,0,Seeds,0.44,30,13.24
03-10-2007,R005IE,CHMI015,0,Seeds,0.45,20,9.01
03-10-2007,W009PL,CONU019,0,Seeds,0.48,2000,967.58
03-10-2007,W008US,NARI005,0,Seeds,0.32,1040,337.10
04-10-2007,W003IT,SYRO011,0,Seeds,0.41,400,164.25
04-10-2007,W006PL,RORE020,0,Seeds,0.49,30,14.74
04-10-2007,R001UK,CHMI015,3-5,Plants,36.50,1,36.50
05-10-2007,R005IE,CHMI015,0,Seeds,0.45,10,4.51
05-10-2007,W015GR,LIAU017,1-2,Plants,7.49,8,59.89
05-10-2007,R003SE,LIAU017,11-20,Plants,292.45,1,292.45
05-10-2007,R005IE,MUAC021,0,Seeds,0.50,20,9.97
06-10-2007,W002UK,SAMI008,6-10,Plants,95.54,5,477.71
08-10-2007,W011NL,RHHY001,0,Seeds,0.20,2930,586.00
08-10-2007,R005IE,LOMA022,0,Seeds,0.51,10,5.06
08-10-2007,W002UK,YUEL002,0,Seeds,0.25,160,39.40
09-10-2007,W003IT,RHHY001,0,Seeds,0.20,680,136.00
09-10-2007,W002UK,RORE020,0,Seeds,0.49,160,78.61
10-10-2007,W009PL,MUAC021,1-2,Plants,7.98,8,63.81
10-10-2007,W001UK,NARI005,3-5,Plants,26.25,6,157.53
10-10-2007,W008US,MUBA009,11-20,Plants,241.65,7,1691.53
11-10-2007,R005IE,SERE013,3-5,Plants,34.97,2,69.94
11-10-2007,W006PL,CHHU007,0,Seeds,0.36,80,28.68
12-10-2007,W006PL,HOBE016,21-100,Plants,595.49,3,1786.46
12-10-2007,R004UK,SAMI008,0,Seeds,0.37,40,14.93
12-10-2007,R003SE,RHHY001,0,Seeds,0.20,40,8.00
13-10-2007,R003SE,CHEL014,1-2,Plants,7.06,1,7.06
15-10-2007,R002UK,MUBA009,0,Seeds,0.39,20,7.73
16-10-2007,R001UK,MUAC021,6-10,Plants,127.62,1,127.62
17-10-2007,W008US,MUBA009,6-10,Plants,98.98,17,1682.64
17-10-2007,R003SE,CHMI015,1-2,Plants,7.21,2,14.42
17-10-2007,W006PL,TRFO004,1-2,Plants,4.85,46,223.11
18-10-2007,R001UK,ARCA006,0,Seeds,0.34,30,10.27
18-10-2007,W009PL,SERE013,0,Seeds,0.43,1760,759.85
18-10-2007,W005ES,NARI005,0,Seeds,0.32,880,285.24
18-10-2007,W015GR,SAMI008,0,Seeds,0.37,410,153.02
19-10-2007,R003SE,SAMI008,6-10,Plants,95.54,1,95.54
19-10-2007,W004NL,LOMA022,3-5,Plants,40.95,1,40.95
19-10-2007,R003SE,YUEL002,0,Seeds,0.25,30,7.39
19-10-2007,R003SE,TRFO004,0,Seeds,0.30,10,3.03
22-10-2007,W001UK,PHRO012,0,Seeds,0.42,190,80.08
22-10-2007,R003SE,YUEL002,0,Seeds,0.25,20,4.92
22-10-2007,W003IT,CHEL014,0,Seeds,0.44,440,194.23
22-10-2007,W005ES,SYRO011,6-10,Plants,105.12,24,2522.89
23-10-2007,R004UK,MUBA009,6-10,Plants,98.98,1,98.98
23-10-2007,R002UK,CHMI015,3-5,Plants,36.50,1,36.50
23-10-2007,W003IT,SYRO011,0,Seeds,0.41,1260,517.39
23-10-2007,W009PL,TRTA018,6-10,Plants,121.86,21,2559.00
23-10-2007,W005ES,WAFI003,0,Seeds,0.28,730,203.00
24-10-2007,W002UK,SAMI008,6-10,Plants,95.54,2,191.09
24-10-2007,W013NO,ARCA006,0,Seeds,0.34,190,65.05
24-10-2007,W002UK,CHMI015,21-100,Plants,584.07,2,1168.13
24-10-2007,W011NL,RHHY001,0,Seeds,0.20,490,98.00
24-10-2007,W004NL,ARCA006,0,Seeds,0.34,30,10.27
24-10-2007,W004NL,NARI005,0,Seeds,0.32,130,42.14
24-10-2007,R002UK,HOBE016,0,Seeds,0.46,20,9.19
25-10-2007,W002UK,LIAU017,0,Seeds,0.47,250,116.98
26-10-2007,W010AU,CHEL014,0,Seeds,0.44,490,216.30
26-10-2007,W014FI,SYRO011,6-10,Plants,105.12,1,105.12
27-10-2007,W008US,SERE013,0,Seeds,0.43,1030,444.68
29-10-2007,W015GR,LOMA022,0,Seeds,0.51,560,283.10
29-10-2007,R003SE,NARI005,0,Seeds,0.32,10,3.24
29-10-2007,R004UK,CYRE010,1-2,Plants,6.38,1,6.38
30-10-2007,W009PL,CHEL014,0,Seeds,0.44,1650,728.37
30-10-2007,W001UK,RORE020,0,Seeds,0.49,20,9.83
31-10-2007,W003IT,SYRO011,0,Seeds,0.41,330,135.51
31-10-2007,W006PL,HOBE016,0,Seeds,0.46,70,32.16
31-10-2007,W011NL,CHEL014,21-100,Plants,572.10,2,1144.20
01-11-2007,R005IE,TRFO004,0,Seeds,0.30,10,3.03
01-11-2007,W008US,SERE013,0,Seeds,0.43,320,138.15
01-11-2007,W005ES,YUEL002,0,Seeds,0.25,1420,349.65
01-11-2007,W004NL,YUEL002,0,Seeds,0.25,390,96.03
01-11-2007,W010AU,HOBE016,0,Seeds,0.46,630,289.47
01-11-2007,W009PL,TRTA018,0,Seeds,0.48,440,209.44
01-11-2007,R005IE,RHHY001,3-5,Plants,16.20,4,64.80
02-11-2007,W008US,YUEL002,0,Seeds,0.25,2960,728.84
02-11-2007,W003IT,CONU019,0,Seeds,0.48,1220,590.22
03-11-2007,R001UK,HOBE016,1-2,Plants,7.35,1,7.35
05-11-2007,R001UK,WAFI003,0,Seeds,0.28,30,8.34
05-11-2007,R002UK,CHEL014,0,Seeds,0.44,20,8.83
05-11-2007,W002UK,TRTA018,0,Seeds,0.48,90,42.84
06-11-2007,W005ES,NARI005,21-100,Plants,420.07,10,4200.74
06-11-2007,W010AU,SERE013,3-5,Plants,34.97,96,3357.14
06-11-2007,W008US,RHHY001,21-100,Plants,259.20,11,2851.20
09-11-2007,W014FI,HOBE016,1-2,Plants,7.35,9,66.17
09-11-2007,W002UK,SYRO011,0,Seeds,0.41,200,82.13
09-11-2007,R004UK,SYRO011,11-20,Plants,256.64,1,256.64
09-11-2007,W001UK,CHHU007,0,Seeds,0.36,150,53.78
12-11-2007,R001UK,LIAU017,0,Seeds,0.47,10,4.68
12-11-2007,W013NO,SYRO011,21-100,Plants,532.17,4,2128.69
12-11-2007,W003IT,RHHY001,6-10,Plants,51.20,10,512.00
13-11-2007,W002UK,CHMI015,0,Seeds,0.45,170,76.61
13-11-2007,R005IE,SYRO011,6-10,Plants,105.12,2,210.24
13-11-2007,R002UK,PHRO012,0,Seeds,0.42,30,12.64
15-11-2007,R002UK,CONU019,3-5,Plants,39.19,2,78.37
16-11-2007,W016PT,PHRO012,11-20,Plants,263.43,15,3951.44
16-11-2007,R005IE,CHEL014,0,Seeds,0.44,30,13.24
16-11-2007,W006PL,WAFI003,11-20,Plants,173.80,3,521.40
16-11-2007,W013NO,MUBA009,21-100,Plants,501.08,1,501.08
19-11-2007,W003IT,CONU019,0,Seeds,0.48,1530,740.20
20-11-2007,W012UK,ARCA006,0,Seeds,0.34,140,47.93
20-11-2007,W010AU,HOBE016,0,Seeds,0.46,1350,620.30
21-11-2007,W001UK,SAMI008,11-20,Plants,233.26,8,1866.07
21-11-2007,R001UK,CYRE010,21-100,Plants,517.17,1,517.17
22-11-2007,W002UK,HOBE016,11-20,Plants,287.17,2,574.35
22-11-2007,W012UK,NARI005,0,Seeds,0.32,150,48.62
22-11-2007,R004UK,CONU019,0,Seeds,0.48,10,4.84
22-11-2007,W001UK,CYRE010,11-20,Plants,249.41,6,1496.45
23-11-2007,R001UK,TRFO004,3-5,Plants,24.55,2,49.11
23-11-2007,R003SE,TRTA018,11-20,Plants,297.50,1,297.50
23-11-2007,R003SE,LIAU017,0,Seeds,0.47,10,4.68
23-11-2007,W006PL,ARCA006,0,Seeds,0.34,50,17.12
26-11-2007,W009PL,RHHY001,0,Seeds,0.20,220,44.00
26-11-2007,W008US,SERE013,11-20,Plants,269.83,3,809.50
26-11-2007,R003SE,MUBA009,0,Seeds,0.39,20,7.73
26-11-2007,W008US,LOMA022,6-10,Plants,129.42,20,2588.37
26-11-2007,W016PT,CYRE010,0,Seeds,0.40,1410,562.66
26-11-2007,W003IT,CHEL014,3-5,Plants,35.76,54,1930.84
27-11-2007,R005IE,CHMI015,6-10,Plants,115.37,1,115.37
27-11-2007,R002UK,TRFO004,0,Seeds,0.30,40,12.13
27-11-2007,W005ES,HOBE016,11-20,Plants,287.17,21,6030.67
28-11-2007,W010AU,TRTA018,0,Seeds,0.48,1900,904.41
29-11-2007,R004UK,CYRE010,0,Seeds,0.40,10,3.99
29-11-2007,W007GE,NARI005,3-5,Plants,26.25,15,393.82
29-11-2007,R004UK,LIAU017,21-100,Plants,606.41,1,606.41
29-11-2007,R002UK,SERE013,11-20,Plants,269.83,1,269.83
30-11-2007,W014FI,CHEL014,0,Seeds,0.44,40,17.66
01-12-2007,R004UK,SERE013,6-10,Plants,110.52,1,110.52
03-12-2007,W007GE,HOBE016,21-100,Plants,595.49,2,1190.97
03-12-2007,R004UK,HOBE016,0,Seeds,0.46,10,4.59
03-12-2007,R004UK,CHEL014,6-10,Plants,113.01,1,113.01
04-12-2007,W010AU,CONU019,0,Seeds,0.48,470,227.38
04-12-2007,R003SE,LIAU017,0,Seeds,0.47,30,14.04
05-12-2007,R003SE,CHEL014,11-20,Plants,275.90,1,275.90
05-12-2007,R005IE,LIAU017,11-20,Plants,292.45,1,292.45
05-12-2007,R003SE,CHHU007,11-20,Plants,224.10,1,224.10
05-12-2007,R004UK,CHMI015,0,Seeds,0.45,20,9.01
06-12-2007,R003SE,WAFI003,1-2,Plants,4.45,2,8.90
06-12-2007,W007GE,MUBA009,3-5,Plants,31.32,13,407.13
07-12-2007,R001UK,TRTA018,21-100,Plants,616.90,1,616.90
07-12-2007,R002UK,SYRO011,21-100,Plants,532.17,1,532.17
07-12-2007,W008US,HOBE016,11-20,Plants,287.17,9,2584.57
10-12-2007,R001UK,MUAC021,21-100,Plants,646.10,1,646.10
10-12-2007,R002UK,SYRO011,11-20,Plants,256.64,1,256.64
11-12-2007,W001UK,LIAU017,0,Seeds,0.47,30,14.04
12-12-2007,R005IE,HOBE016,0,Seeds,0.46,30,13.78
12-12-2007,W003IT,RHHY001,0,Seeds,0.20,610,122.00
12-12-2007,R003SE,ARCA006,6-10,Plants,87.64,1,87.64
12-12-2007,W009PL,MUAC021,0,Seeds,0.50,1410,702.93
12-12-2007,W012UK,MUBA009,0,Seeds,0.39,70,27.06
13-12-2007,W002UK,MUBA009,0,Seeds,0.39,60,23.20
